"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
34,"Government",43959,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,50,"North America","<=50K"
25,"Private",228608,"Some-college",10,"Never-married","Craft-repair","Other-relative","Asian-Pac-Islander","Female",0,0,40,"Asia","<=50K"
46,"Private",263568,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"North America","<=50K"
44,"Private",421449,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"North America","<=50K"
58,"Private",188982,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,20,"North America",">50K"
34,"Private",164190,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"North America","<=50K"
29,"Private",319149,"12th",8,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"North America","<=50K"
33,"Private",209900,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,20,"North America","<=50K"
26,"Private",150361,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"North America","<=50K"
30,"Private",205204,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"North America","<=50K"
24,"Private",341294,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"North America","<=50K"
51,"Private",182187,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,35,"North America","<=50K"
52,"Private",188644,"5th-6th",3,"Married-spouse-absent","Craft-repair","Other-relative","White","Male",0,0,40,"North America","<=50K"
26,"Private",154966,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"North America",">50K"
34,"Private",117983,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"North America","<=50K"
25,"Private",179462,"7th-8th",4,"Never-married","Handlers-cleaners","Unmarried","White","Male",0,0,40,"North America","<=50K"
43,"Government",159449,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"North America","<=50K"
20,"Private",275190,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"North America","<=50K"
18,"Self-Employed",40293,"HS-grad",9,"Never-married","Farming-fishing","Other-relative","White","Male",0,0,40,"North America","<=50K"
58,"Private",190747,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"North America","<=50K"
39,"Private",172538,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"North America",">50K"
25,"Government",179059,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"North America","<=50K"
46,"Private",72619,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"North America",">50K"
43,"Private",91209,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"North America",">50K"
28,"Private",196564,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"North America","<=50K"
38,"Self-Employed",257250,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,50,"North America","<=50K"
43,"Private",116852,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,36,"Europe",">50K"
41,"Private",187322,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"North America","<=50K"
30,"Government",247328,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"North America","<=50K"
35,"Private",246829,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"North America","<=50K"
21,"Private",207923,"Some-college",10,"Married-spouse-absent","Adm-clerical","Own-child","White","Female",0,0,15,"North America","<=50K"
32,"Private",213179,"Some-college",10,"Divorced","Craft-repair","Own-child","White","Male",0,0,40,"North America",">50K"
44,"Private",160785,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"North America",">50K"
34,"Private",223267,"HS-grad",9,"Never-married","Exec-managerial","Other-relative","White","Male",0,0,50,"North America","<=50K"
19,"Private",29250,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"North America","<=50K"
46,"Self-Employed",148599,"Masters",14,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"North America",">50K"
41,"Private",252058,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"North America","<=50K"
34,"Private",117963,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"North America",">50K"
29,"Private",299705,"Some-college",10,"Never-married","Handlers-cleaners","Unmarried","Black","Male",0,0,37,"North America","<=50K"
23,"Private",35633,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"North America","<=50K"
43,"Private",222971,"5th-6th",3,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,"North America","<=50K"
47,"Self-Employed",212120,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America",">50K"
28,"Private",161674,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,"North America","<=50K"
36,"Private",62346,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"North America","<=50K"
40,"Private",227236,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"North America","<=50K"
42,"Private",251229,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"North America","<=50K"
48,"Government",142719,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"North America",">50K"
56,"Private",119859,"Some-college",10,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"North America",">50K"
59,"Government",196013,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"North America",">50K"
29,"Private",103111,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,30,"North America","<=50K"
50,"Self-Employed",175456,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"North America","<=50K"
55,"Private",84774,"HS-grad",9,"Married-civ-spouse","Priv-house-serv","Wife","White","Female",0,0,30,"North America","<=50K"
55,"Private",211678,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"North America","<=50K"
26,"Private",330695,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"North America","<=50K"
26,"Government",58039,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"North America","<=50K"
44,"Private",313022,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,40,"North America",">50K"
44,"Private",111067,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
18,"Private",78045,"11th",7,"Married-civ-spouse","Handlers-cleaners","Own-child","White","Male",0,0,40,"North America","<=50K"
68,"Self-Employed",450580,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,20,"North America","<=50K"
35,"Private",170797,"Bachelors",13,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"North America","<=50K"
53,"Private",127671,"7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"North America","<=50K"
25,"Private",251854,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"North America","<=50K"
28,"Private",142443,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"North America","<=50K"
38,"Private",172571,"Some-college",10,"Divorced","Craft-repair","Own-child","White","Male",0,0,58,"Europe","<=50K"
33,"Private",279524,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"North America","<=50K"
47,"Government",80914,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,47,"North America",">50K"
62,"Private",73292,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"North America","<=50K"
44,"Self-Employed",187720,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"North America",">50K"
29,"Self-Employed",160786,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"North America","<=50K"
40,"Private",217120,"10th",6,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"North America","<=50K"
41,"Private",59938,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,43,"North America","<=50K"
27,"Private",109001,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,49,"North America","<=50K"
42,"Government",159931,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,45,"North America",">50K"
27,"Private",133937,"Masters",14,"Never-married","Sales","Own-child","White","Male",0,0,40,"North America","<=50K"
67,"Private",197865,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"North America","<=50K"
18,"Private",242893,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,"North America","<=50K"
43,"Government",115603,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"North America","<=50K"
43,"Other",144778,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"North America",">50K"
24,"Private",349691,"Some-college",10,"Never-married","Sales","Other-relative","Black","Female",0,0,40,"North America","<=50K"
34,"Self-Employed",174463,"Assoc-voc",11,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,50,"North America","<=50K"
61,"Private",73809,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"North America","<=50K"
51,"Private",193720,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"North America",">50K"
49,"Self-Employed",197332,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"North America","<=50K"
25,"Private",181666,"Assoc-acdm",12,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"North America","<=50K"
50,"Private",202296,"Assoc-voc",11,"Separated","Prof-specialty","Unmarried","White","Female",0,0,40,"North America","<=50K"
48,"Other",94342,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,45,"North America","<=50K"
29,"Self-Employed",164607,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"North America","<=50K"
18,"Private",130389,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,20,"Europe","<=50K"
21,"Private",349365,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"North America","<=50K"
27,"Private",376936,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"North America","<=50K"
23,"Self-Employed",191283,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"North America","<=50K"
22,"Government",186569,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,12,"North America","<=50K"
44,"Private",116632,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"North America",">50K"
19,"Private",42750,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,55,"North America","<=50K"
40,"Private",167265,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,43,"North America","<=50K"
44,"Private",139907,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,50,"North America","<=50K"
33,"Private",118941,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,32,"North America",">50K"
32,"Private",198068,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"North America","<=50K"
53,"Self-Employed",34973,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,45,"North America","<=50K"
25,"Self-Employed",257574,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,20,"North America","<=50K"
32,"Private",183356,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"North America","<=50K"
32,"Private",152940,"Assoc-acdm",12,"Never-married","Adm-clerical","Own-child","White","Male",0,0,30,"North America","<=50K"
59,"Private",194290,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,48,"North America","<=50K"
27,"Private",175262,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"North America","<=50K"
25,"Private",391591,"12th",8,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"North America","<=50K"
47,"Private",169092,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,50,"North America",">50K"
20,"Private",190963,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,30,"North America","<=50K"
23,"Private",224424,"Bachelors",13,"Never-married","Other-service","Own-child","White","Male",0,0,40,"North America","<=50K"
25,"Private",168943,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,30,"North America",">50K"
19,"Private",571853,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,30,"North America","<=50K"
30,"Private",156464,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,"North America",">50K"
26,"Private",108542,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,"North America","<=50K"
54,"Private",138845,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"North America","<=50K"
17,"Private",327434,"10th",6,"Never-married","Sales","Own-child","White","Male",0,0,20,"North America","<=50K"
27,"Private",36851,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,35,"North America","<=50K"
31,"Other",142470,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,40,"North America","<=50K"
42,"Private",254773,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","Black","Female",0,0,50,"North America",">50K"
61,"Private",173924,"9th",5,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"North America",">50K"
31,"Private",147215,"12th",8,"Divorced","Other-service","Unmarried","White","Female",0,0,21,"North America","<=50K"
35,"Private",360814,"9th",5,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,45,"North America","<=50K"
29,"Private",88432,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"North America","<=50K"
90,"Private",51744,"Masters",14,"Never-married","Exec-managerial","Not-in-family","Black","Male",0,0,50,"North America",">50K"
31,"Self-Employed",235237,"Some-college",10,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,60,"North America",">50K"
